total_timestamp;timestamp;ORCHIDS;TRANSPORT_FEES;EXPORT_TARIFF;IMPORT_TARIFF;SUNLIGHT;HUMIDITY;DAY
1035700;35700;1194.75;1.8;8.5;-2.2;2621.9265;81.52598;-1
1035800;35800;1195.0;1.8;8.5;-2.2;2622.9949;81.53556;-1
1035900;35900;1196.75;1.8;8.5;-2.2;2624.0662;81.54516;-1
1036000;36000;1197.0;1.8;8.5;-2.2;2625.1401;81.55476;-1
1036100;36100;1197.0;1.8;8.5;-2.2;2626.2173;81.564384;-1
1036200;36200;1198.25;1.8;8.5;-2.2;2627.297;81.57401;-1
1036300;36300;1199.25;1.8;8.5;-2.2;2628.38;81.58366;-1
1036400;36400;1201.25;1.8;8.5;-2.2;2629.4658;81.59331;-1
1036500;36500;1200.75;1.8;8.5;-2.2;2630.5542;81.60297;-1
1036600;36600;1200.75;1.8;8.5;-2.2;2631.6458;81.61264;-1
1036700;36700;1200.25;1.8;8.5;-2.2;2632.7402;81.62233;-1
1036800;36800;1199.25;1.8;8.5;-2.2;2633.8374;81.63203;-1
1036900;36900;1200.25;1.8;8.5;-2.2;2634.9373;81.64173;-1
1037000;37000;1202.25;1.8;8.5;-2.2;2636.0403;81.65145;-1
1037100;37100;1202.25;1.8;8.5;-2.2;2637.1458;81.66118;-1
1037200;37200;1200.75;1.8;8.5;-2.2;2638.2544;81.67092;-1
1037300;37300;1199.75;1.8;8.5;-2.2;2639.3657;81.68067;-1
1037400;37400;1198.75;1.8;8.5;-2.2;2640.4797;81.69043;-1
1037500;37500;1200.25;1.8;8.5;-2.2;2641.5967;81.7002;-1
1037600;37600;1200.0;1.8;8.5;-2.2;2642.7163;81.70999;-1
1037700;37700;1199.25;1.8;8.5;-2.2;2643.8386;81.71979;-1
1037800;37800;1198.75;1.8;8.5;-2.2;2644.9639;81.72959;-1
1037900;37900;1197.75;1.8;8.5;-2.2;2646.0918;81.73941;-1
1038000;38000;1198.0;1.8;8.5;-2.2;2647.2224;81.74924;-1
1038100;38100;1196.25;1.8;8.5;-2.2;2648.3557;81.75907;-1
1038200;38200;1197.75;1.8;8.5;-2.2;2649.492;81.76892;-1
1038300;38300;1197.75;1.8;8.5;-2.2;2650.6306;81.77878;-1
1038400;38400;1197.75;1.8;8.5;-2.2;2651.7722;81.78865;-1
1038500;38500;1198.75;1.8;8.5;-2.2;2652.9165;81.79853;-1
1038600;38600;1198.5;1.7;8.5;-2.2;2654.0632;81.808426;-1
1038700;38700;1199.75;1.7;8.5;-2.2;2655.213;81.81833;-1
1038800;38800;1200.75;1.7;8.5;-2.2;2656.365;81.82824;-1
1038900;38900;1201.75;1.7;8.5;-2.2;2657.52;81.83816;-1
1039000;39000;1199.75;1.7;8.5;-2.2;2658.6775;81.8481;-1
1039100;39100;1200.25;1.7;8.5;-2.2;2659.8376;81.85804;-1
1039200;39200;1200.75;1.7;8.5;-2.2;2661.0005;81.868;-1
1039300;39300;1201.75;1.7;8.5;-2.2;2662.1658;81.87796;-1
1039400;39400;1201.25;1.7;8.5;-2.2;2663.3337;81.88794;-1
1039500;39500;1200.25;1.7;8.5;-2.2;2664.5044;81.89792;-1
1039600;39600;1200.75;1.7;8.5;-2.2;2665.6775;81.90792;-1
1039700;39700;1201.0;1.7;8.5;-2.2;2666.8533;81.91792;-1
1039800;39800;1201.0;1.7;8.5;-2.2;2668.0317;81.92794;-1
1039900;39900;1201.0;1.7;8.5;-2.2;2669.2124;81.93797;-1
1040000;40000;1202.25;1.7;8.5;-2.2;2670.396;81.948006;-1
1040100;40100;1203.25;1.7;8.5;-2.2;2671.582;81.95805;-1
1040200;40200;1205.25;1.7;8.5;-2.2;2672.7705;81.96812;-1
1040300;40300;1203.25;1.7;8.5;-2.2;2673.9614;81.97819;-1
1040400;40400;1204.25;1.7;8.5;-2.2;2675.155;81.988266;-1
1040500;40500;1204.25;1.7;8.5;-2.2;2676.351;81.99835;-1
1040600;40600;1202.25;1.7;8.5;-2.2;2677.5496;82.00845;-1
1040700;40700;1202.0;1.7;8.5;-2.2;2678.7505;82.01856;-1
1040800;40800;1202.25;1.7;8.5;-2.2;2679.954;82.02868;-1
1040900;40900;1202.0;1.7;8.5;-2.2;2681.16;82.03881;-1
1041000;41000;1202.75;1.7;8.5;-2.2;2682.3684;82.04895;-1
1041100;41100;1202.25;1.7;8.5;-2.2;2683.5793;82.059105;-1
1041200;41200;1202.75;1.7;8.5;-2.2;2684.7925;82.06926;-1
1041300;41300;1202.5;1.7;8.5;-2.2;2686.0083;82.07943;-1
1041400;41400;1202.75;1.7;8.5;-2.2;2687.2263;82.089615;-1
1041500;41500;1201.75;1.7;8.5;-2.2;2688.447;82.0998;-1
1041600;41600;1202.0;1.7;8.5;-2.2;2689.67;82.11;-1
1041700;41700;1202.75;1.7;8.5;-2.2;2690.8953;82.12022;-1
1041800;41800;1202.25;1.7;8.5;-2.2;2692.123;82.13043;-1
1041900;41900;1203.75;1.7;8.5;-2.2;2693.353;82.14066;-1
1042000;42000;1203.75;1.7;8.5;-2.2;2694.5854;82.1509;-1
1042100;42100;1202.75;1.7;8.5;-2.2;2695.8203;82.161156;-1
1042200;42200;1202.25;1.7;8.5;-2.2;2697.0574;82.17141;-1
1042300;42300;1202.75;1.7;8.5;-2.2;2698.2969;82.18168;-1
1042400;42400;1203.75;1.7;8.5;-2.2;2699.5388;82.19196;-1
1042500;42500;1203.5;1.7;8.5;-2.2;2700.783;82.20225;-1
1042600;42600;1202.75;1.7;8.5;-2.2;2702.0293;82.21255;-1
1042700;42700;1204.75;1.7;8.5;-2.2;2703.278;82.222855;-1
1042800;42800;1206.25;1.6;8.5;-2.2;2704.529;82.23317;-1
1042900;42900;1206.25;1.6;8.5;-2.2;2705.7822;82.2435;-1
1043000;43000;1206.25;1.6;8.5;-2.2;2707.0378;82.25384;-1
1043100;43100;1204.75;1.6;8.5;-2.2;2708.2957;82.26418;-1
1043200;43200;1206.25;1.6;8.5;-2.2;2709.5557;82.27454;-1
1043300;43300;1208.25;1.6;8.5;-2.2;2710.8179;82.284904;-1
1043400;43400;1209.75;1.6;8.5;-2.2;2712.0825;82.29528;-1
1043500;43500;1209.75;1.6;8.5;-2.2;2713.349;82.305664;-1
1043600;43600;1211.75;1.6;8.5;-2.2;2714.6182;82.31606;-1
1043700;43700;1212.25;1.6;8.5;-2.2;2715.8894;82.32646;-1
1043800;43800;1210.75;1.6;8.5;-2.2;2717.1626;82.336876;-1
1043900;43900;1211.25;1.6;8.5;-2.2;2718.4382;82.3473;-1
1044000;44000;1209.25;1.6;8.5;-2.2;2719.7158;82.357735;-1
1044100;44100;1209.5;1.6;8.5;-2.2;2720.9958;82.36817;-1
1044200;44200;1210.25;1.6;8.5;-2.2;2722.2778;82.378624;-1
1044300;44300;1209.75;1.6;8.5;-2.2;2723.562;82.389084;-1
1044400;44400;1210.75;1.6;8.5;-2.2;2724.8484;82.39956;-1
1044500;44500;1210.75;1.6;8.5;-2.2;2726.1367;82.410034;-1
1044600;44600;1210.75;1.6;8.5;-2.2;2727.4272;82.420525;-1
1044700;44700;1212.25;1.6;8.5;-2.2;2728.72;82.43102;-1
1044800;44800;1213.25;1.6;8.5;-2.2;2730.0146;82.44153;-1
1044900;44900;1213.5;1.6;8.5;-2.2;2731.3115;82.45204;-1
1045000;45000;1214.25;1.6;8.5;-2.2;2732.6104;82.46257;-1
1045100;45100;1214.0;1.6;8.5;-2.2;2733.9114;82.4731;-1
1045200;45200;1214.0;1.6;8.5;-2.2;2735.2144;82.48364;-1
1045300;45300;1213.25;1.6;8.5;-2.2;2736.5195;82.494194;-1
1045400;45400;1213.5;1.6;8.5;-2.2;2737.8267;82.50476;-1
1045500;45500;1213.5;1.6;8.5;-2.2;2739.136;82.51533;-1
1045600;45600;1213.5;1.6;8.5;-2.2;2740.447;82.52591;-1
1045700;45700;1211.75;1.6;8.5;-2.2;2741.7603;82.5365;-1
1045800;45800;1214.25;1.6;8.5;-2.2;2743.0754;82.5471;-1
1045900;45900;1213.75;1.6;8.5;-2.2;2744.3928;82.5577;-1
1046000;46000;1213.25;1.6;8.5;-2.2;2745.712;82.56831;-1
1046100;46100;1211.75;1.6;8.5;-2.2;2747.0332;82.57894;-1
1046200;46200;1211.25;1.6;8.5;-2.2;2748.3562;82.58958;-1
1046300;46300;1211.25;1.6;8.5;-2.2;2749.6814;82.60021;-1
1046400;46400;1211.25;1.6;8.5;-2.2;2751.0083;82.61086;-1
1046500;46500;1209.75;1.6;8.5;-2.2;2752.3374;82.62153;-1
1046600;46600;1210.75;1.6;8.5;-2.2;2753.6682;82.632195;-1
1046700;46700;1211.25;1.6;8.5;-2.2;2755.0012;82.64287;-1
1046800;46800;1212.25;1.6;8.5;-2.2;2756.336;82.65356;-1
1046900;46900;1214.25;1.6;8.5;-2.2;2757.6726;82.66425;-1
1047000;47000;1213.25;1.6;8.5;-2.2;2759.011;82.67496;-1
1047100;47100;1212.75;1.6;8.5;-2.2;2760.3516;82.68567;-1
1047200;47200;1213.0;1.6;8.5;-2.2;2761.6938;82.69639;-1
1047300;47300;1213.25;1.6;8.5;-2.2;2763.0378;82.707115;-1
1047400;47400;1214.25;1.6;8.5;-2.2;2764.3838;82.71786;-1
1047500;47500;1216.75;1.6;8.5;-2.2;2765.7317;82.72861;-1
1047600;47600;1216.25;1.6;8.5;-2.2;2767.0815;82.73936;-1
1047700;47700;1213.25;1.6;8.5;-2.2;2768.4329;82.75012;-1
1047800;47800;1213.25;1.6;8.5;-2.2;2769.7864;82.760895;-1
1047900;47900;1212.25;1.6;8.5;-2.2;2771.1414;82.771675;-1
1048000;48000;1211.25;1.6;8.5;-2.2;2772.4983;82.78246;-1
1048100;48100;1211.25;1.6;8.5;-2.2;2773.8572;82.79327;-1
1048200;48200;1211.5;1.6;8.5;-2.2;2775.2175;82.80407;-1
1048300;48300;1212.75;1.6;8.5;-2.2;2776.5798;82.81489;-1
1048400;48400;1211.75;1.6;8.5;-2.2;2777.9438;82.82571;-1
1048500;48500;1212.75;1.6;8.5;-2.2;2779.3096;82.83654;-1
1048600;48600;1213.75;1.6;8.5;-2.2;2780.6772;82.84738;-1
1048700;48700;1213.75;1.6;8.5;-2.2;2782.0464;82.85823;-1
1048800;48800;1214.75;1.6;8.5;-2.2;2783.4175;82.86909;-1
1048900;48900;1213.25;1.6;8.5;-2.2;2784.79;82.87995;-1
1049000;49000;1213.0;1.6;8.5;-2.2;2786.1646;82.89082;-1
1049100;49100;1213.0;1.6;8.5;-2.2;2787.5405;82.9017;-1
1049200;49200;1210.75;1.6;8.5;-2.2;2788.9182;82.91259;-1
1049300;49300;1212.25;1.6;8.5;-2.2;2790.2979;82.92349;-1
1049400;49400;1211.75;1.6;8.5;-2.2;2791.679;82.934395;-1
1049500;49500;1211.25;1.6;8.5;-2.2;2793.0618;82.94531;-1
1049600;49600;1211.75;1.6;8.5;-2.2;2794.446;82.95623;-1
1049700;49700;1211.75;1.6;8.5;-2.2;2795.832;82.96716;-1
1049800;49800;1212.75;1.6;8.5;-2.2;2797.2197;82.978096;-1
1049900;49900;1212.5;1.6;8.5;-2.2;2798.6091;82.989044;-1
1050000;50000;1214.25;1.6;8.5;-2.2;2800.0;83.0;-1
1050100;50100;1213.75;1.6;8.5;-2.2;2801.3926;83.01096;-1
1050200;50200;1215.75;1.6;8.5;-2.2;2802.7866;83.021935;-1
1050300;50300;1215.75;1.6;8.5;-2.2;2804.1824;83.03291;-1
1050400;50400;1215.75;1.6;8.5;-2.2;2805.5796;83.0439;-1
1050500;50500;1217.75;1.6;8.5;-2.2;2806.9783;83.05489;-1
1050600;50600;1216.75;1.6;8.5;-2.2;2808.3787;83.065895;-1
1050700;50700;1216.25;1.6;8.5;-2.2;2809.7805;83.076904;-1
1050800;50800;1217.25;1.6;8.5;-2.2;2811.184;83.08792;-1
1050900;50900;1217.25;1.6;8.5;-2.2;2812.589;83.098946;-1
1051000;51000;1217.25;1.6;8.5;-2.2;2813.9956;83.10998;-1
1051100;51100;1217.75;1.6;8.5;-2.2;2815.4036;83.12102;-1
1051200;51200;1216.25;1.6;8.5;-2.2;2816.813;83.132065;-1
1051300;51300;1217.75;1.6;8.5;-2.2;2818.2239;83.14313;-1
1051400;51400;1216.75;1.6;8.5;-2.2;2819.6365;83.15419;-1
1051500;51500;1217.0;1.6;8.5;-2.2;2821.0503;83.16526;-1
1051600;51600;1217.75;1.6;8.5;-2.2;2822.4658;83.17634;-1
1051700;51700;1218.75;1.6;8.5;-2.2;2823.8826;83.18742;-1
1051800;51800;1218.5;1.6;8.5;-2.2;2825.3008;83.198524;-1
1051900;51900;1218.25;1.6;8.5;-2.2;2826.7205;83.209625;-1
1052000;52000;1217.75;1.6;8.5;-2.2;2828.1416;83.22073;-1
1052100;52100;1217.75;1.6;8.5;-2.2;2829.5642;83.23185;-1
1052200;52200;1218.25;1.6;8.5;-2.2;2830.988;83.24297;-1
1052300;52300;1216.75;1.6;8.5;-2.2;2832.4133;83.25411;-1
1052400;52400;1216.75;1.5;8.5;-2.2;2833.84;83.26525;-1
1052500;52500;1216.75;1.5;8.5;-2.2;2835.2683;83.2764;-1
1052600;52600;1216.25;1.5;8.5;-2.2;2836.6978;83.28755;-1
1052700;52700;1216.5;1.5;8.5;-2.2;2838.1284;83.29871;-1
1052800;52800;1216.75;1.5;8.5;-2.2;2839.5605;83.30988;-1
1052900;52900;1215.25;1.5;8.5;-2.2;2840.9941;83.32106;-1
1053000;53000;1215.25;1.5;8.5;-2.2;2842.429;83.332245;-1
1053100;53100;1213.75;1.5;8.5;-2.2;2843.865;83.34344;-1
1053200;53200;1215.25;1.5;8.5;-2.2;2845.3025;83.35464;-1
1053300;53300;1215.25;1.5;8.5;-2.2;2846.7412;83.36584;-1
1053400;53400;1214.25;1.5;8.5;-2.2;2848.1814;83.37705;-1
1053500;53500;1215.75;1.5;8.5;-2.2;2849.6226;83.388275;-1
1053600;53600;1216.75;1.5;8.5;-2.2;2851.0652;83.399506;-1
1053700;53700;1217.25;1.5;8.5;-2.2;2852.509;83.410736;-1
1053800;53800;1216.25;1.5;8.5;-2.2;2853.954;83.42198;-1
1053900;53900;1218.25;1.5;8.5;-2.2;2855.4004;83.43323;-1
1054000;54000;1218.25;1.5;8.5;-2.2;2856.8481;83.44448;-1
1054100;54100;1218.5;1.5;8.5;-2.2;2858.2969;83.45575;-1
1054200;54200;1218.75;1.5;8.5;-2.2;2859.7468;83.46702;-1
1054300;54300;1217.75;1.5;8.5;-2.2;2861.198;83.478294;-1
1054400;54400;1218.75;1.5;8.5;-2.2;2862.6506;83.48958;-1
1054500;54500;1220.25;1.5;8.5;-2.2;2864.104;83.50087;-1
1054600;54600;1220.25;1.5;8.5;-2.2;2865.5588;83.51217;-1
1054700;54700;1220.25;1.5;8.5;-2.2;2867.015;83.523476;-1
1054800;54800;1220.5;1.5;8.5;-2.2;2868.472;83.53479;-1
1054900;54900;1219.25;1.5;8.5;-2.2;2869.9302;83.546104;-1
1055000;55000;1219.25;1.5;8.5;-2.2;2871.3896;83.557434;-1
1055100;55100;1219.5;1.5;8.5;-2.2;2872.85;83.56876;-1
1055200;55200;1218.75;1.5;8.5;-2.2;2874.3118;83.58011;-1
1055300;55300;1218.25;1.5;8.5;-2.2;2875.7744;83.59145;-1
1055400;55400;1216.75;1.5;8.5;-2.2;2877.2383;83.602806;-1
1055500;55500;1216.75;1.5;8.5;-2.2;2878.7034;83.61417;-1
1055600;55600;1219.25;1.5;8.5;-2.2;2880.1694;83.625534;-1
1055700;55700;1220.25;1.5;8.5;-2.2;2881.6365;83.63691;-1
1055800;55800;1220.5;1.5;8.5;-2.2;2883.1045;83.648285;-1
1055900;55900;1220.5;1.5;8.5;-2.2;2884.5737;83.659676;-1
1056000;56000;1219.25;1.5;8.5;-2.2;2886.0442;83.67107;-1
1056100;56100;1217.75;1.5;8.5;-2.2;2887.5154;83.682465;-1
1056200;56200;1217.75;1.5;8.5;-2.2;2888.9878;83.69387;-1
1056300;56300;1217.25;1.5;8.5;-2.2;2890.4612;83.705284;-1
1056400;56400;1217.25;1.5;8.5;-2.2;2891.9355;83.716705;-1
1056500;56500;1216.25;1.5;8.5;-2.2;2893.411;83.728134;-1
1056600;56600;1214.75;1.5;8.5;-2.2;2894.8872;83.73956;-1
1056700;56700;1213.75;1.5;8.5;-2.2;2896.3645;83.75101;-1
1056800;56800;1214.0;1.5;8.5;-2.2;2897.8428;83.76245;-1
1056900;56900;1213.75;1.5;8.5;-2.2;2899.322;83.7739;-1
1057000;57000;1214.75;1.5;8.5;-2.2;2900.8022;83.78536;-1
1057100;57100;1214.25;1.5;8.5;-2.2;2902.2834;83.79683;-1
1057200;57200;1214.75;1.5;8.5;-2.2;2903.7654;83.8083;-1
1057300;57300;1214.25;1.5;8.5;-2.2;2905.2485;83.81978;-1
1057400;57400;1214.25;1.5;8.5;-2.2;2906.7324;83.83126;-1
1057500;57500;1214.25;1.5;8.5;-2.2;2908.217;83.84275;-1
1057600;57600;1214.25;1.5;8.5;-2.2;2909.703;83.85425;-1
1057700;57700;1213.75;1.5;8.5;-2.2;2911.1895;83.86575;-1
1057800;57800;1214.25;1.5;8.5;-2.2;2912.677;83.87726;-1
1057900;57900;1213.25;1.5;8.5;-2.2;2914.1653;83.88878;-1
1058000;58000;1212.25;1.5;8.5;-2.2;2915.6545;83.9003;-1
1058100;58100;1213.75;1.5;8.5;-2.2;2917.1445;83.91183;-1
1058200;58200;1213.75;1.5;8.5;-2.2;2918.6355;83.923355;-1
1058300;58300;1212.75;1.5;8.5;-2.2;2920.1272;83.9349;-1
1058400;58400;1212.5;1.5;8.5;-2.2;2921.6196;83.94644;-1
1058500;58500;1212.75;1.5;8.5;-2.2;2923.113;83.958;-1
1058600;58600;1213.25;1.5;8.5;-2.2;2924.6072;83.96955;-1
1058700;58700;1214.25;1.5;8.5;-2.2;2926.102;83.98112;-1
1058800;58800;1213.75;1.5;8.5;-2.2;2927.598;83.99269;-1
1058900;58900;1214.25;1.5;8.5;-2.2;2929.0942;84.004265;-1
1059000;59000;1214.0;1.5;8.5;-2.2;2930.5916;84.01585;-1
1059100;59100;1214.25;1.5;8.5;-2.2;2932.0896;84.027435;-1
1059200;59200;1214.5;1.5;8.5;-2.2;2933.5884;84.03903;-1
1059300;59300;1215.25;1.5;8.5;-2.2;2935.088;84.05063;-1
1059400;59400;1215.5;1.5;8.5;-2.2;2936.5881;84.06223;-1
1059500;59500;1214.75;1.5;8.5;-2.2;2938.0889;84.073845;-1
1059600;59600;1214.75;1.5;8.5;-2.2;2939.5906;84.085464;-1
1059700;59700;1215.0;1.5;8.5;-2.2;2941.093;84.097084;-1
1059800;59800;1215.25;1.5;8.5;-2.2;2942.596;84.10872;-1
1059900;59900;1217.25;1.5;8.5;-2.2;2944.0996;84.12035;-1
1060000;60000;1215.25;1.5;8.5;-2.2;2945.604;84.13199;-1
1060100;60100;1215.5;1.5;8.5;-2.2;2947.1091;84.14364;-1
1060200;60200;1216.25;1.5;8.5;-2.2;2948.6147;84.15529;-1
1060300;60300;1214.75;1.5;8.5;-2.2;2950.121;84.16695;-1
1060400;60400;1214.25;1.5;8.5;-2.2;2951.628;84.17861;-1
1060500;60500;1216.75;1.5;8.5;-2.2;2953.1355;84.19028;-1
1060600;60600;1217.25;1.5;8.5;-2.2;2954.6438;84.20195;-1
1060700;60700;1218.25;1.5;8.5;-2.2;2956.1526;84.21363;-1
1060800;60800;1219.25;1.5;8.5;-2.2;2957.662;84.22532;-1
1060900;60900;1219.25;1.5;8.5;-2.2;2959.1719;84.23701;-1
1061000;61000;1217.25;1.5;8.5;-2.2;2960.6826;84.2487;-1
1061100;61100;1215.25;1.5;8.5;-2.2;2962.1936;84.26041;-1
1061200;61200;1213.25;1.5;8.5;-2.2;2963.7053;84.27212;-1
1061300;61300;1213.0;1.5;8.5;-2.2;2965.2175;84.28383;-1
1061400;61400;1212.25;1.5;8.5;-2.2;2966.7302;84.29555;-1
1061500;61500;1211.75;1.5;8.5;-2.2;2968.2437;84.30727;-1
1061600;61600;1211.25;1.5;8.5;-2.2;2969.7573;84.319;-1
1061700;61700;1211.5;1.5;8.5;-2.2;2971.2717;84.330734;-1
1061800;61800;1211.5;1.5;8.5;-2.2;2972.7864;84.34247;-1
1061900;61900;1211.5;1.5;8.5;-2.2;2974.3018;84.35422;-1
1062000;62000;1210.75;1.5;8.5;-2.2;2975.8176;84.36597;-1
1062100;62100;1208.75;1.5;8.5;-2.2;2977.3337;84.37772;-1
1062200;62200;1208.25;1.5;8.5;-2.2;2978.8506;84.38948;-1
1062300;62300;1208.25;1.5;8.5;-2.2;2980.3677;84.401245;-1
1062400;62400;1208.25;1.5;8.5;-2.2;2981.8853;84.41302;-1
1062500;62500;1208.5;1.5;8.5;-2.2;2983.4033;84.4248;-1
1062600;62600;1207.75;1.5;8.5;-2.2;2984.9219;84.43658;-1
1062700;62700;1208.25;1.5;8.5;-2.2;2986.4407;84.448364;-1
1062800;62800;1208.25;1.5;8.5;-2.2;2987.96;84.46015;-1
1062900;62900;1208.5;1.5;8.5;-2.2;2989.4797;84.47195;-1
1063000;63000;1209.75;1.5;8.5;-2.2;2990.9998;84.48375;-1
1063100;63100;1209.25;1.5;8.5;-2.2;2992.5203;84.49556;-1
1063200;63200;1208.75;1.5;8.5;-2.2;2994.041;84.50737;-1
1063300;63300;1208.5;1.5;8.5;-2.2;2995.5623;84.51919;-1
1063400;63400;1209.25;1.5;8.5;-2.2;2997.0837;84.531006;-1
1063500;63500;1210.25;1.5;8.5;-2.2;2998.6057;84.54283;-1
1063600;63600;1210.25;1.5;8.5;-2.2;3000.128;84.554665;-1
1063700;63700;1210.5;1.5;8.5;-2.2;3001.6504;84.5665;-1
1063800;63800;1212.75;1.5;8.5;-2.2;3003.1733;84.57834;-1
1063900;63900;1213.25;1.5;8.5;-2.2;3004.6963;84.59019;-1
1064000;64000;1212.75;1.5;8.5;-2.2;3006.2197;84.602036;-1
1064100;64100;1213.75;1.5;8.5;-2.2;3007.7437;84.61389;-1
1064200;64200;1210.75;1.5;8.5;-2.2;3009.2676;84.62575;-1
1064300;64300;1211.75;1.5;8.5;-2.2;3010.7917;84.63762;-1
1064400;64400;1208.25;1.5;8.5;-2.2;3012.3164;84.64948;-1
1064500;64500;1206.75;1.5;8.5;-2.2;3013.841;84.66136;-1
1064600;64600;1207.75;1.5;8.5;-2.2;3015.366;84.67324;-1
1064700;64700;1207.75;1.5;8.5;-2.2;3016.8914;84.68512;-1
1064800;64800;1206.25;1.5;8.5;-2.2;3018.4167;84.69701;-1
1064900;64900;1206.0;1.5;9.5;-2.2;3019.9424;84.7089;-1
1065000;65000;1207.25;1.5;9.5;-2.2;3021.4683;84.7208;-1
1065100;65100;1206.75;1.5;9.5;-2.2;3022.9944;84.732704;-1
1065200;65200;1207.0;1.5;9.5;-2.4;3024.5205;84.744606;-1
1065300;65300;1206.25;1.5;9.5;-2.4;3026.0469;84.756516;-1
1065400;65400;1206.25;1.5;9.5;-2.4;3027.5735;84.76843;-1
1065500;65500;1207.75;1.5;9.5;-2.4;3029.1;84.78036;-1
1065600;65600;1207.75;1.5;9.5;-2.4;3030.627;84.792274;-1
1065700;65700;1208.25;1.5;9.5;-2.4;3032.154;84.80421;-1
1065800;65800;1207.75;1.5;9.5;-2.4;3033.6812;84.81614;-1
1065900;65900;1208.0;1.5;9.5;-2.4;3035.2083;84.82808;-1
1066000;66000;1208.75;1.5;9.5;-2.4;3036.7356;84.84002;-1
1066100;66100;1208.75;1.5;9.5;-2.4;3038.2632;84.85197;-1
1066200;66200;1208.25;1.5;9.5;-2.4;3039.7905;84.863914;-1
1066300;66300;1209.25;1.5;9.5;-2.4;3041.318;84.87587;-1
1066400;66400;1210.75;1.5;9.5;-2.4;3042.8457;84.887825;-1
1066500;66500;1209.75;1.5;9.5;-2.4;3044.3735;84.89979;-1
1066600;66600;1210.25;1.5;9.5;-2.4;3045.9014;84.91176;-1
1066700;66700;1210.25;1.5;9.5;-2.4;3047.4292;84.92373;-1
1066800;66800;1210.75;1.5;9.5;-2.4;3048.957;84.93571;-1
1066900;66900;1212.25;1.5;9.5;-2.4;3050.4849;84.947685;-1
1067000;67000;1212.75;1.5;9.5;-2.4;3052.0127;84.95967;-1
1067100;67100;1212.75;1.5;9.5;-2.4;3053.5405;84.97166;-1
1067200;67200;1213.25;1.5;9.5;-2.4;3055.0684;84.98365;-1
1067300;67300;1213.5;1.5;9.5;-2.4;3056.5962;84.99564;-1
1067400;67400;1214.25;1.5;9.5;-2.4;3058.124;85.007645;-1
1067500;67500;1213.25;1.5;9.5;-2.4;3059.6519;85.01965;-1
1067600;67600;1213.25;1.5;9.5;-2.4;3061.1794;85.031654;-1
1067700;67700;1212.25;1.5;9.5;-2.4;3062.7073;85.04367;-1
1067800;67800;1212.25;1.5;9.5;-2.4;3064.2349;85.05569;-1
1067900;67900;1213.75;1.5;9.5;-2.4;3065.7625;85.0677;-1
1068000;68000;1215.75;1.5;9.5;-2.4;3067.2898;85.07973;-1
1068100;68100;1216.75;1.5;9.5;-2.4;3068.8171;85.09176;-1
1068200;68200;1217.75;1.5;9.5;-2.4;3070.3445;85.10379;-1
1068300;68300;1219.25;1.5;9.5;-2.4;3071.8716;85.11582;-1
1068400;68400;1219.5;1.5;9.5;-2.4;3073.3987;85.12786;-1
1068500;68500;1219.25;1.5;9.5;-2.4;3074.9255;85.13991;-1
1068600;68600;1218.75;1.5;9.5;-2.4;3076.4524;85.151955;-1
1068700;68700;1219.75;1.5;9.5;-2.4;3077.979;85.164;-1
1068800;68800;1219.5;1.5;9.5;-2.4;3079.5054;85.176056;-1
1068900;68900;1220.25;1.5;9.5;-2.4;3081.0317;85.18811;-1
1069000;69000;1221.25;1.5;9.5;-2.4;3082.5579;85.20017;-1
1069100;69100;1221.0;1.5;9.5;-2.4;3084.0837;85.21224;-1
1069200;69200;1221.75;1.5;9.5;-2.4;3085.6094;85.22431;-1
1069300;69300;1225.25;1.5;9.5;-2.4;3087.135;85.23638;-1
1069400;69400;1224.25;1.5;9.5;-2.4;3088.6602;85.24846;-1
1069500;69500;1224.25;1.5;9.5;-2.4;3090.1853;85.26054;-1
1069600;69600;1224.5;1.5;9.5;-2.4;3091.7102;85.27262;-1
1069700;69700;1223.25;1.5;9.5;-2.4;3093.2349;85.284706;-1
1069800;69800;1223.25;1.5;9.5;-2.4;3094.759;85.29679;-1
1069900;69900;1223.25;1.5;9.5;-2.4;3096.2832;85.30889;-1
1070000;70000;1223.25;1.5;9.5;-2.4;3097.8071;85.320984;-1
1070100;70100;1224.75;1.5;9.5;-2.4;3099.3306;85.333084;-1
1070200;70200;1224.25;1.5;9.5;-2.4;3100.854;85.345184;-1
1070300;70300;1223.75;1.5;9.5;-2.4;3102.377;85.35729;-1
1070400;70400;1224.25;1.5;9.5;-2.4;3103.8994;85.36941;-1
1070500;70500;1224.75;1.5;9.5;-2.4;3105.4219;85.381516;-1
1070600;70600;1224.75;1.5;9.5;-2.4;3106.9438;85.39363;-1
1070700;70700;1225.75;1.5;9.5;-2.4;3108.4656;85.405754;-1
1070800;70800;1226.75;1.5;9.5;-2.6;3109.9868;85.41788;-1
1070900;70900;1226.25;1.5;9.5;-2.6;3111.5078;85.43;-1
1071000;71000;1226.0;1.5;9.5;-2.6;3113.0283;85.44213;-1
1071100;71100;1226.75;1.5;9.5;-2.6;3114.5486;85.45427;-1
1071200;71200;1225.75;1.5;9.5;-2.6;3116.0684;85.4664;-1
1071300;71300;1226.25;1.5;9.5;-2.6;3117.588;85.47854;-1
1071400;71400;1228.25;1.5;9.5;-2.6;3119.107;85.490685;-1
1071500;71500;1226.75;1.5;9.5;-2.6;3120.6255;85.50283;-1
